,test_win_rate,test_score,test_ties,train_win_rate,train_score,train_ties,episode,total_score,total_played
0,0.68,0.36,0.0,0.01,0.01,0.0,0,0.0,0
1,0.76,0.52,0.0,0.55,0.1,0.0,100,10.0,100
